	ID	Fecha	Tweet
365	843625953481969664	2017	"b""To the nations of the world: Don't buy  @realDonaldTrump's protectionism. Internacional trading is the cornerstone for our prosperity."""
366	843597598195957763	2017	b'83% of the best science students, are sons and daughters of immigrants. Did you know this, @realDonaldTrump?  https://t.co/lkLuMof7Pc'
367	843525634492108805	2017	b'.@realDonaldTrump no sabe lo que hace, aqu\xc3\xad una prueba de ello: 67% de terreno fronterizo es propiedad privada. No\xe2\x80\xa6 https://t.co/3OudEVDn7D'
368	842877150504140801	2017	b'In hindsight @realDonaldTrump has no credibility at all, the most valuable asset for a president. What a shame for America, he must be.'
369	842853187392561152	2017	b'Dalai, siempre genial siempre profundo!!\nRight on target, we should listen and follow https://t.co/qlr8xKxyTk'
370	842827997333934081	2017	"b"".@realDonaldTrump, you looked so tiny next to that terrific lady. She's everything you won't ever be. You keep on embarrassing yourself!"""
371	842827287527673856	2017	"b"".@realDonaldTrump shows once again his inexperience and lack of chivalry standing next to Ms. Merkel. She's now the leader of the free world"""
372	842455915433492483	2017	b'It looks like that @realDonaldTrump #MAGA is more like: MAP (Making Americans Poor).'
373	842454941759373312	2017	b'.@realDonaldTrump budget makes it official: AMERICANS is Paying For The #FuckingWall, Not Mexico. https://t.co/jbjpPGJBCJ'
374	842345516335808512	2017	b'Asking 4.1 billion USD to congress just to fulfill his biggest whim, is a slap to the people who voted for him. America, OPEN YOUR EYES!'
375	842344917657616384	2017	"b"".@realDonaldTrump's budget for his #FuckingWall will come from US taxpayers. One more lie, the only truth is that M\xc3\x89XICO IS NOT PAYING!"""
376	842244020625637376	2017	"b""A new ban and a new block by the court. @realDonaldTrump, your policies will keep on failing as long as there's people fighting for justice."""
377	841742975789084672	2017	"b""Conway uses the trick or treat game to play around with America. @realDonaldTrump is the teacher and she's the student, or is it backwards?"""
378	841678082117402626	2017	"b"".@realDonaldTrump's team can't figure him out: Spicer tries so hard to make ammends for his boss' rants. Did he mean what he said or no?"""
379	841505004913582080	2017	"b""For someone who holds the fate of many on his hands, @realDonaldTrump spends his time trying to prove he's worthy o\xe2\x80\xa6 https://t.co/UvWHKarpZY"""
380	841393704107724800	2017	"b""14 million more people won't be insured by @realDonaldTrump's health plan by next year. It seems that America isn't first in his plans?"""
381	841316326320791552	2017	"b""What's going on in the world? Es lo que quiero platicar contigo en #FoxPopuli: .@realDonaldTrump, #BREXIT y m\xc3\xa1s. Ac\xe2\x80\xa6 https://t.co/tHj3gC7pDs"""
382	839549790727725056	2017	b'#D\xc3\xadaInternacionalDeLaMujer La igualdad y reconocimiento de las mujeres es prioridad en M\xc3\xa9xico y el mundo https://t.co/pGdWE7MXfr #FoxPopuli'
383	839510264164790272	2017	"b""I can't believe the cynicism of this guy. Trump, remember that millions of women marched against you. Very Bad Homb\xe2\x80\xa6 https://t.co/g0VOQUJYYb"""
384	839249770526953473	2017	"b""UK don't be reckless about BREXIT. There wasn't reason for it to happen, extreme nationalist is a mistake. Don't fall for the Trump effect!"""
385	839238511031091200	2017	b'La colaboraci\xc3\xb3n de @centrofox y @FundTheFood  traer\xc3\xa1 inversiones e impulsar\xc3\xa1 proyectos y talentos en M\xc3\xa9xico. https://t.co/BO1k6yqxe1'
386	839178602084192256	2017	b'Les comparto mi ponencia en la @udlap en el foro I am Marketing 2017.  https://t.co/ryEFrabTA8'
387	839153048714895360	2017	b'Pr\xc3\xb3ximamente en la @EraDefiniciones, platicar\xc3\xa9 con la campeona @LorenaOchoaR, sobre su carrera y motivaciones. Te e\xe2\x80\xa6 https://t.co/VHk06jl3H8'
388	838863015449591808	2017	"b"".@realDonaldTrump the principals and the core of your agenda are LIES, LIES, LIES. You're looking out for yourself,\xe2\x80\xa6 https://t.co/yUPFeMnSIQ"""
389	838086920857071618	2017	"b"".@realDonaldTrump is more aware of what happens in reality TV than his own country. He's a very bad apprentice of politics!"""
390	838086002489053184	2017	"b'A ""so-called"" President is calling a real President and true leader: bad and sick guy. What a shame, America you need to do something now!'"
391	837697962092421121	2017	b'.@realDonaldTrump get this: https://t.co/b4gguhvsWi'
392	837494959779500032	2017	"b""There are bad losers, worse losers and then there's @realDonaldTrump and  his way to relief stress from wrecking th\xe2\x80\xa6 https://t.co/IWQOjqDyPZ"""
393	837444722788560897	2017	"b""@POTUS , you don't have hart, no feelings,no emotions, no mother. You are not a human being, you are hate and evil.\xe2\x80\xa6 https://t.co/IMZxezRmbE"""
394	837295158693593088	2017	"b""Conclusion Russian watergate @POTUS world's must powerfull nation is in wrong hands? In the wrong caracter, the wrong persona? What follows?"""
395	837286879351484416	2017	b'@realDonaldTrump Illegitimate President?Too many doubts,too many facts &amp; alternative facts.And tax declaration?The election been stollen?'
396	836770325740277762	2017	b'.@realDonaldTrump this is the wall I would pay to get it done as fast as possible. #FuckingWall #JointSession https://t.co/rcnlaCyP9c'
397	836769581360365568	2017	b'America is waking up! Stay united, question everything, act bravely. @realDonaldTrump is NOT the nation, the country belong to the people.'
398	836767719110373376	2017	"b""US rebuilding will come after @realDonaldTrump. Let's hope he doesn't leave a big mess. AMERICA don't let him bully you. #JointSession"""
399	836765300645314560	2017	b'.@realDonaldTrump wants to stop extremists with walls and war. Go and build the #FuckingWall around you and spare us from your evil.'
400	836763304978710528	2017	"b""This #JointSession is only for @realDonaldTrump to use big boy words. Please US congress don't let this guy get away with his own."""
401	836761376714604544	2017	"b""What will America look like after @realDonaldTrump? That's up to you, US citizens, WAKE UP TODAY #JointSession"""
402	836761229284737024	2017	b'.@realDonaldTrump is Condemning hate and evil, then he should start by example and take back his hateful words. #JointSession'
403	836661905913569282	2017	"b""That's right! .@realDonaldTrump can't mess with Mexico, we're bigger than your #FuckingWall. I won't stop standing\xe2\x80\xa6 https://t.co/Wk1moJcFab"""
404	836428367629021184	2017	b'See you all this Wednesday with my pal @ConanOBrien where I trumped on Trump\xe2\x80\x99s #FuckingWall with my cowboy boots! https://t.co/OuuBRgschu'
405	836416957570232320	2017	b'Reitero q vivo de mi pensi\xc3\xb3n,es leg\xc3\xadtimo y general a todos los pa\xc3\xadses, evita la corrupci\xc3\xb3n. Jam\xc3\xa1s rob\xc3\xa9 o tom\xc3\xa9 un centavo de la presidencia'
406	836398527853002752	2017	"b""This is the truth. Trump's approval fallig down, falling down. Trump's deliver is non existing, non existing. What\xe2\x80\xa6 https://t.co/DG3wp2VBfp"""
407	836266983603724289	2017	b'Opini\xc3\xb3n | \xc2\xbfEst\xc3\xa1 loco Trump? \xc2\xa1SI LO EST\xc3\x81! https://t.co/EcL7aSEkDS v\xc3\xada @el_pais'
408	836247448960045056	2017	b'Oh boy!!!  This is speaking the truth, this is real facts. NO fake news. Punch him in the nose!! https://t.co/yqJ3xuwveW'
409	836033321981333504	2017	"b""No wall can outlast time, freedom nor love. .@realDonaldTrump get the message, your #FuckingWall won't stop nations\xe2\x80\xa6 https://t.co/DhNepNnIaV"""
410	835901519786565632	2017	"b""@POTUS next adress to congress.. bla, bla, bla, bla, bla. Promises, promises,promises, promises. We'r getting tired of it! Start delivering"""
411	835898999060168706	2017	"b""By reading responses to my last twit I'm amending.NO Coal from China, but all forms of CLEAN energy. But #little Trump, coal Jobs never back"""
412	835571144761696256	2017	"b""Se\xc3\xb1or @ trump stop fooling workers. Coal jobs will not come back.stop contaminating the beutifull USA. Buy china's coal at half of the price"""
413	835261389182808065	2017	"b""Banning the media, isn't a thing from the land of the free. @CNN @nytimes &amp; @latimes keep shining a light in @realDonaldTrump's lies."""
414	835161538025635841	2017	b'Habr\xc3\xadamos de exigir \xe2\x80\x9ccontrol\xe2\x80\x9d pero a Trump que ofende un d\xc3\xada s\xc3\xad y al otro tambi\xc3\xa9n'
415	834878574406565888	2017	b'.@realDonaldTrump should show proof of good faith in order to restore good relations or even thinking of starting a negotiation! Good job \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd'
416	834876535685382149	2017	"b'Hoy mostramos el car\xc3\xa1cter y la firmeza de MX. Bravo Pe\xc3\xb1a-Videgaray-Chong. Los Americanos regresan con el ""rabo entre las patas"".4a victoria.'"
417	834874282266214400	2017	b'Well done by our authorities. Firm and efective.We are domesticating the beast.The envoys of the emperor the wolf , in MX behave like sheep.'
418	834850901831667712	2017	b'Pdte. Pe\xc3\xb1a y Secretarios mantengan firme su posici\xc3\xb3n. Estos tipos no nos pueden amedrentar. No caer en el juego del ogro, cero concesiones!'
419	834848353468948480	2017	"b""Mexico stands strong, we're more united than ever and all because of you. Today we've won once again, you're getting too deep in your game."""
420	834848036543139841	2017	b'.@realDonaldTrump, when are the lies going to end? When will you start taking your position seriously? Mexico is not yours to play with!'
421	834847622573727746	2017	"b""It's a good thing that such things as Partnership for Prosperity came up today. This means that @realDonaldTrump is just fooling around!"""
422	834843864888463362	2017	"b"".@realDonaldTrump doesn't have the support of the people, that's why he sends his pals to soften the way. My country won't stand down!"""
423	834841429293879297	2017	"b"".@realDonaldTrump destroyed the US-MX relation, then he took it back and now he's trying to re-build. It's too little too late, pal!"""
424	834841034815315976	2017	"b'So far from god and way too close to the US. @realDonaldTrump fired the ""bombs"" and these guys intend to excuse their boss.'"
425	834839526912716801	2017	"b""Watching these guys clarify who plays the wolf and who the lamb. @realDonaldTrump sends his minions to mend and build what he's destroyed."""
426	834838944567132161	2017	b'Who are you cheating, Trump? These guys are in \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd as lambs, trying to build something that already existed before .@realDonaldTrump.'
427	834732341050372096	2017	"b'@realDonaldTrump is losing his war with the ""FAKE NEWS"" https://t.co/OznhIbMkYx Media, keep doing your job!'"
428	834547474404630528	2017	"b""Met this fellow, who's amending the MX and US relations with comedy, while Trump sends his minions to do the dirty\xe2\x80\xa6 https://t.co/1NUlMM1A3D"""
429	834475898799869952	2017	"b""Dear Sean, tell that to your boss. He's the one damaging our relation with his lies and hate. Tell him that M\xc3\xa9xico\xe2\x80\xa6 https://t.co/Z679PL4HBA"""
430	834454202508259328	2017	"b'.@realDonaldTrump won\'t get his way. President Pe\xc3\xb1a stand firm to him and his ""followers"". We cannot let him get away with his once again.'"
431	834453279241285633	2017	b'Sin bajar las manitas con estos dos tipos de cuidado. Pdte. Pe\xc3\xb1a, firme ante el loco de Trump y su s\xc3\xa9quito, NO SE S\xe2\x80\xa6 https://t.co/mvkGZaykSY'
432	834163416092856320	2017	b'.@realDonaldTrump has made 132 false claims in just 33 days. Imagine all the lies for the rest of his term! AMERICA needs to #BanTrump'
433	833839911816089602	2017	b'If .@realDonaldTrump bans the world, then the world will move on without him. #BanTrump'
434	833797357632356352	2017	"b""UK beware of @realDonaldTrump, he likes to manipulate so he can look good to the world. You need to be united, don't yield to him, STAND UP!"""
435	833796094790361089	2017	"b""@realDonaldTrump can't stop watching tv, because that's where he came from. He'll take TV news for granted, specially @FoxNews tv."""
436	833795453087014912	2017	"b""Obviously, @foxnews had to come up as the REAL NEWS outlet for @realDonaldTrump. It's incredible, Trump is becoming his worst enemy."""
437	833794161685966850	2017	b'Unbeliable, a fake president arguing based on what he saw on media.And all the security agencies of that great nati\xe2\x80\xa6 https://t.co/3Ov6EvIDpg'
438	833722938457202688	2017	b'En M\xc3\xa9xico somos bien trinchones. Mexicanos sigamos en la batalla, trabajemos d\xc3\xada a d\xc3\xada por un mejor pa\xc3\xads para nosotros y para el mundo.'
439	833518140776644609	2017	"b""Making stuff up to justify your doing, @realDonaldTrump? How much lower can you go? You're dragging the entire US with you."""
440	833384792280465409	2017	"b'Quoting John McCaain: ""That\'s how dictators get started"". America is noticing, act before is too late. https://t.co/yoJftLat6e'"
441	833384763985637376	2017	"b""WAKE UP AM\xc3\x89RICA,you'r loosing money every day this false prophet @POTUS is your president.Send him back to reality\xe2\x80\xa6 https://t.co/K0E4YkPl0X"""
442	833376331182268417	2017	"b""Spot the difference! Demagoguery, populism, xenophoby, repression. A false leader won't give up their role, the peo\xe2\x80\xa6 https://t.co/8vGynp11sk"""
443	833141364204371968	2017	"b""You're a bad winner, @realDonaldTrump. Winner don't host rallies, why are you so eager to be seen? You are a showman not a Presidente."""
444	833139367099129856	2017	"b'40% of approval does not provide governance. @realDonaldTrump so called ""swamp"" is getting dirtier by his doing. #TrumpRegrets'"
445	833138706953420800	2017	"b""#TrumpRally is to show @realDonaldTrump reality: all talk no action. He's doing so much damage. AMERICA WAKE UP!"""
446	833112876529356800	2017	"b""Jeffrey Sachs,with all the respect I have for you .don't you fill bad defending the indefendible about @POTUS ridiculous demagogery and lies"""
447	832407445909680132	2017	"b"".@realDonaldTrump didn't inherit a mess. Real and intelligent news back this up, it's you and chronic lying what's taking the us backwards."""
448	832305747027488768	2017	b'Members of the media: keep up your job, fact-check everything, promote freedom. Give @realDonaldTrump a proper welcome to the world!'
449	832302665996627969	2017	"b""No one in the world believes you're a politician, @realDonaldTrump! 65 million Americans don't buy it and the rest is noticing by now."""
450	832300939944030209	2017	"b""You know what's really fake, @realDonaldTrump? EVERYTHING YOU SAY!\nThe world isn't like you envision it, please look above your #FuckingWall"""
451	832299067166380032	2017	"b""You don't anything about this world, @realDonaldTrump. While make your speech about YOU, today is a #DayWithoutImmigrants."""
452	832250305609887744	2017	"b""Why the border wall's costs far outweigh its benefits https://t.co/SAkVzrsl0d v\xc3\xada @BrookingsInst"""
453	832069871957590016	2017	b'Trump, are you ready for a  #ADayWithoutImmigrants? Guess what, \xf0\x9f\x87\xba\xf0\x9f\x87\xb8owes its greatness to those who chose to live their dreams far from home.'
454	832055381945905152	2017	"b""AMERICA WAKE UP! You're bigger than this guy. For the sake of freedom, act before it's way too late. It's on you, b\xe2\x80\xa6 https://t.co/HA7uVlJ3bH"""
455	832020721522053120	2017	b'@ConanOBrien podemos buscar un fontanero en M\xc3\xa9xico que le ayude a Trump a drenar las cochinadas que ha hecho en su gran naci\xc3\xb3n.'
456	831937811905253376	2017	"b""un-American is how you're running the nation, not having the slightest notion of the consequences of your actions.\xe2\x80\xa6 https://t.co/HOKHKFIRp3"""
457	831857645111873536	2017	"b""This is embarrassing, Trump, your team of gossip doesn't count as news, face the facts, your reality show is hurtin\xe2\x80\xa6 https://t.co/NPJ2bGQpQI"""
458	831668877629210624	2017	"b""@realDonaldTrump, is this how you deal with national security affairs? You don't deserve to be @POTUS. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 deserves\xe2\x80\xa6 https://t.co/QGwXaf3C2o"""
459	831619741252988930	2017	"b'.@realDonaldTrump your russian fandom and ""Bad Hombre"" attitude is hurting you at home. Your actions don\'t inspire trust!'"
460	831614851298553858	2017	"b""Bravo, @siemens. Trump is the obstacle to overcome, but don't be afraid - M\xc3\xa9xico welcomes you with open arms."""
461	831327425686564865	2017	b'To all Fortune 500 &amp; Wall Streeters,hold on! Keep your plans!. The false profet or his evil policies or executive orders, will be over soon'
462	831316234822107139	2017	"b""Breaking news t'all Americans in US.@realDonaldTrump @POTUS combined,about to destroy small farmers all overUS.Don'\xe2\x80\xa6 https://t.co/zhgQOKH0xR"""
463	831269991123210240	2017	"b""#NAFTA is a 3 way business affair. Is it because we're morenitos that you discriminate us? @realDonaldTrump, \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd is as strong as the 3 of us."""
464	831263973014114304	2017	"b""Oh, my dearest @realDonaldTrump: NAFTA is a three way deal, you cannot go to suck Justin's boots up and try to kick\xe2\x80\xa6 https://t.co/CWAaHoCQ2H"""
465	831249345458610177	2017	"b""@DeepakChopra -  The US loathes the fragile temper of @realDonaldTrump. They need to show him that they don't fear him."""
466	831225885126696961	2017	"b""55% of Americans don't approve @realDonaldTrump as their president. #Trump has reached a new low in his alternative world."""
467	831170183310016514	2017	b'Como cada semana, grabamos #FoxPopuli con los temas que t\xc3\xba nos est\xc3\xa1s enviando. Te espero por @mileniotv  todos los\xe2\x80\xa6 https://t.co/fUDtNNTNNb'
468	830924714054971393	2017	"b'""@liebano: C\xc3\xb3mo actuar en caso de detenci\xc3\xb3n migratoria (@SRE_mx) https://t.co/eA3fQ7lc0J""\n\nMuy \xc3\xa1guilas Paisanos, Estamos c/ustedes.Viva MX!!'"
469	830921130001231872	2017	"b'""@Alejandro_Marti: En la marcha #VibraM\xc3\xa9xico https://t.co/ZGf3PfGaHr""\nBravo Alejandro!! Eres un ejemplo. Viva M\xc3\xa9xico !! ""Kaibrons""'"
470	830799411366162432	2017	b'@realDonaldTrump , M\xc3\xa9xico is and shall be respected. Hope you can hear the voice of millions of Mexicans today chanting: #ProudToBeMexican.'
471	830797247671463938	2017	b'Hoy los mexicanos saldremos a las calles para decir fuerte y claro: \xc2\xa1No m\xc3\xa1s muros, no m\xc3\xa1s odio! #M\xc3\xa9xicoVibra y unidos somos invencibles'
472	830674541466656768	2017	b'When true conviction speaks louder than hate, nothing can stop it. Congrats to Ms. Yates on her JFK courage award nomination.'
473	830541516158406656	2017	b'@realDonaldTrump  enjoy your extravagancies.Japanese way doesn\xe2\x80\x99t respond to your cheap bribery.They are serious and profesional. Integrity!!'
474	830538936279658496	2017	b'@realDonaldTrump @realDonaldTrump you better reduce the cost because you are paying for that #FuckingWall'
475	830523940497932288	2017	"b""Let's do it together.United we will defeat him.Nothing worst for a egocentric,narcisist,arrogant.Let's stop him bef\xe2\x80\xa6 https://t.co/r2OgURR9se"""
476	830521660281348098	2017	b'Humanity strikes back at @realDonaldTrump. Join the #WorldToTrump open letter that\xe2\x80\x99s sweeping the planet! #Trump https://t.co/TifJCXa4PR'
477	830513954224869376	2017	b'.@realDonaldTrump your actions are not a Christian gesture, as the pope said. You should learn forgiveness and kindness, learn to love!'
478	830495986313162753	2017	b'#VibraM\xc3\xa9xico en unidad y el mundo nos escuchar\xc3\xa1 y sabr\xc3\xa1 que somos m\xc3\xa1s grandes que un muro y que un copete \xc2\xa1Viva M\xc3\xa9xico \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd!'
479	830431801747308545	2017	"b""Reports say it'd take at least 3.5 years to complete your ego monument. Face it, #Trump, you can't keep your promise without hurting America"""
480	830431110999982081	2017	"b""@realDonaldTrump funding is not gonna happen: we won't pay for it, Congress won't give out budget. If you want it so hard, build it yourself"""
481	830425196360265728	2017	"b""@realDonaldTrump, you've said your #FuckingWall would cost 12 billion, the GOP says 15 billion, experts says it'd cost up to 25 billion."""
482	830424070248357888	2017	"b""Donald, do I need to say it one more time?\nM\xc3\x89XICO WON'T GIVE A SINGLE PESO FOR THAT #FuckingWall. https://t.co/xUUMShe5vU"""
483	830217835561381888	2017	"b'""Fake news"" are the ones which are undermining @realDonaldTrump. He can\'t shut everybody up. Speak truly and loudly.'"
484	829853579217403904	2017	"b'@realDonaldTrump you don\'t ""win very easily"", it\'s not your business to flop, it\'s human lives. Something you\'re not entitled to play with.'"
485	829851365925060608	2017	"b""The US Circuit Court serve America, unlike yourself. Standing up to the hate and fear you provoked. It's no political, it's about humanity."""
486	829850044530556929	2017	"b""Donald, you're not president. This is not a behaviour of such. Threatening those who are in the side of peace, is t\xe2\x80\xa6 https://t.co/3wBmiwRIZA"""
487	829764999765749760	2017	b'En un momento en que urge unidad y compasi\xc3\xb3n, todos podemos hacer la diferencia. Depende nosotros, hacer de este mu\xe2\x80\xa6 https://t.co/Z3bVaSbhAA'
488	829434456863764481	2017	b'President Pe\xc3\xb1a keep a steady hand against Trump. M\xc3\xa9xico stands with you. NO concessions, ALL with transparency.'
489	829433343842201600	2017	"b""President Pe\xc3\xb1a, @realDonaldTrump betrayed the agreement about not speaking about the wall. He's a very bad hombre not to be trusted."""
490	829376005894594560	2017	"b""https://t.co/KdDE0jUYOi\n#trump, Don 't play around with Mexico.MX army is profesional &amp; reliable we are proud of it!. Soberanity is absolut."""
491	829369808147865600	2017	b'#ConanWithoutBorders: @diegoluna_ y un servidor \xc2\xbfQu\xc3\xa9 hablaremos? Del est\xc3\xbapido muro de Trump y de lo grandioso que es M\xc3\xa9xico con @ConanOBrien'
492	829366919463596032	2017	b'If US congress, under @realDonaldTrump instruction,tax remitances. MX will immediately tax remitances to USA both individuals &amp; Corporations'
493	829357856646451200	2017	b'Looking forward to be with @ConanOBrien on #ConanWithoutBorders proudly made in Mexico. https://t.co/CcdGV8Ficy #ConanMexico'
494	829354256482320384	2017	b'Anuncia Congreso USA Grabar remesas paisanos.Congreso Mexicano debe y\xc3\xa1 anunciar grabar remesas hacia USA tanto personales como corporativas'
495	828808244135153664	2017	"b""@realDonaldTrump, 127 companies have signed up against the ban. Your council shrinks and eventually will disappear. This you can't deny!"""
496	828763962112106501	2017	"b""For someone who claims to be successful in businesses, @realDonaldTrump can't figure out how global economy works. https://t.co/zfiMHysG15"""
497	828729231333023749	2017	"b""@realDonaldTrump's policies and promise to get things done doesn't agree with fortune500 companies, like google, apple or Microsoft."""
498	828679661982998529	2017	"b'Freedom, security and justice are what is at stake under @realDonaldTrump\'s so-called ""leadership"".'"
499	828666706482524161	2017	"b'@realDonaldTrump, your ""alternative facts"" are only true to those who voted for you.  https://t.co/gu5avDk6dm'"
500	828620260106461185	2017	"b'""Calling your own shots""? @realDonaldTrump, that\'s not Democracy. You\'re a show man, but this is not a reality show.'"
501	828619219751276545	2017	"b"".@realDonaldTrump, in \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd we're celebrating 100 years of our constitution. Have you read the US constitution? Do you know your obligations?"""
502	828618016493547520	2017	"b'.@realDonaldTrump, twitter feed isn\'t an intelligence briefing. You\'re scared of ""fake news"" because they\'re true f\xe2\x80\xa6 https://t.co/pWbbWWiMTM'"
503	828099530566545409	2017	b'Skeptical about funding and efficiency, more and more voices from within and outside politics are raising against that #FuckingWall.'
504	828097301625368576	2017	"b""@realDonaldTrump's wall proposal just crashed with another wall, perhaps even higher: his own party, congress men and women from the @GOP."""
505	828086247587405824	2017	b'@realDonaldTrump carries over 70 federal lawsuits. Proving his lack of transparency for US citizens. \nhttps://t.co/tGf6f4T5qf'
506	828021422823993345	2017	"b""A nation isn't led by 1 man, @realDonaldTrump. That's why laws and constitutions exist, not open to interpretation.  https://t.co/SJ0yqbtW2R"""
507	827896066200764417	2017	"b""Donald, you're a president. Behave like one. These rants are child play. Quit twitter, start being presidential. https://t.co/Jv1w6ceQiM"""
508	827701299122683905	2017	b'Bravo Pdte. Lagos.Recuerdo Mexico-Chile del lado de la ONU defendiendo La Paz y el multilateralismo, en caso Irak.T\xe2\x80\xa6 https://t.co/feQEG1TOxD'
509	827688502456381444	2017	b'Judge Robart, your actions trump hate and are as loud as all the voices of America and abroad together. @realDonaldTrump needs to listen!'
510	827656263970541569	2017	"b""@realDonaldTrump you're sprouting evil in US. With every policy you make, someone turns his back on you. No #FuckingWall could prevent that."""
511	827648771483955201	2017	"b""America, remember who's going to pay for that #FuckingWall: it's you! American taxpayers, not Mexico."""
512	827646728325234691	2017	"b""I've made it clear, Mexico is not paying for that #FuckingWall. US Congress don't get fooled by @realDonaldTrump. You can stop his maddness."""
513	827582194961043456	2017	"b"".@realDonaldTrump's is taking the US on a dangerous path. He needs to tear down his mental walls. https://t.co/OfXDvsDVH0"""
514	827447662786011136	2017	b'@realDonaldTrump, the messiah is learning the hard way, mistake after mistake. The false Profet took America to chaos.#fukingwall'
515	827314372351496192	2017	b'President Pe\xc3\xb1a, watch out for Trump. Negotiations with him are impossible, you need to keep things straight for Mexico. #StandUpToTrump'
516	827310873475690497	2017	b'Una buena negociaci\xc3\xb3n se basa en la transparencia. El di\xc3\xa1logo con EUA debe ser claro para la ciudadan\xc3\xada y solo as\xc3\xad se es exitoso.'
517	826972362755231744	2017	"b"".@realDonaldTrump M\xc3\xa9xico does the dirty work and therefore pays with blood. Your behavior, it's not presidential, learn about diplomacy."""
518	826969542937149441	2017	"b""@realDonaldTrump threatening Mexico's sovereignty with the garrote is stupid. If you want to end war on drugs, ask the US to stop consuming."""
519	826946089118998530	2017	b'Dear @realDonaldTrump, Make North America great again https://t.co/cfPMNIToxO v\xc3\xada @POLITICOEurope'
520	826857396144394240	2017	"b"".@realDonaldTrump, your wall won't stop our voices demanding a united world https://t.co/rKMz2Lgpjd #StandUpToTrump"""
521	826636698629070849	2017	"b"".@realDonaldTrump represents the old-world. The world has moved on his ideas and it's  making it clear in the streets #StandUpToTrump."""
522	826589636143280128	2017	b'Our future depends on those who stand up today. Neither walls nor nothing will stop progress. The world has come this far to remain silent.'
523	826554905691320321	2017	"b""All of America was born from diversity. The U.S. aren't different, they're great for those who believed their future was away from home."""
524	826161197057789952	2017	"b""#StandUpToTrump, he's a bully and the world has called his bluff.  The world has awoken and together we stand higher than his #FuckingWall."""
525	825824518002311168	2017	"b""https://t.co/qZyii7HQmW I'm so proud to see this Coke add, I gave &amp; obtained so much. #Trump this is US, this is US global corp #FuckingWall"""
526	825744461212717056	2017	"b'#trump,Who is next,Slovenia? 50,000Muslims.US STATE DEP"".Slovenia,attractive potential transit country for trafficking drugs,and MD ARMS.'"
527	825736420828405760	2017	"b'#trump to satisfy your ego, your arrogance. Your need to be in media takes you to mistake after mistake.Where is your teem"" w the higest IQ?'"
528	825736358027157505	2017	b'#trump executive orders, must have a minimum of:thought,analysis, concensus,dicumantation.Not sht drain coming out of your brain.#dumptrump'
529	825549531920076800	2017	b'@realDonaldTrump watch this! Mexican troops entered the us 12 years ago to help American people! Remember and care!\n\nhttps://t.co/36qGMfWlOi'
530	825530333021888512	2017	b'#trump one more defeat in 8 https://t.co/Tmjt5xPvPG are losing support &amp; respect every day from citizens,foreigners &amp; the world.#lethemgo'
531	825513132277760002	2017	b'Bravo @NYGovCuomo! This is not America! Everyone regarding their beliefs ought to be able feel free and safe. NO to\xe2\x80\xa6 https://t.co/Ri9fIp32HY'
532	825467758150287360	2017	"b""@realDonaldTrump it appears that you've got a dilemma: Will you tax your own apparel or will you toss them up the\xe2\x80\xa6 https://t.co/5uorsQP4gd"""
533	825467020569350145	2017	b'Who is next in your list? #trump Ogro Filantr\xc3\xb3pico'
534	825464946012073985	2017	b'Bravo querid\xc3\xadsima comunidad Judia, por eso les admiro y respeto. Gracias a nombre de todo MX.Sigamos trabajando, Do\xe2\x80\xa6 https://t.co/Yjg63QEvfu'
535	825461325245644804	2017	b'Muy bien las posturas y el sentido patriota. la descripci\xc3\xb3n debe ser ajustada.Un crazy horse,un terminator,p\xc3\xa9simo n\xe2\x80\xa6 https://t.co/x9ow45p5PQ'
536	825433525491007490	2017	"b""@DeepakChopra @tvpventures My friend  Deepak you'r an inspiration.Spirituality is always a heaven of peace.Master,Tell us now, about #trump"""
537	825424405995991041	2017	"b'@realDonaldTrump the self-proclaimed ""best negotiator"" got served! Bravo @Lawrence for standing in the side of truth https://t.co/hsLsFlo7wq'"
538	825422219698438149	2017	b'#trump, well done your dump personal executive orders, have united the world against you and jf not stoped, soon, against United States.'
539	825419356750364673	2017	b'Republican party representatives,WAKE UP, the false profet is takin you to hell. CEOTrump is taking the world to CHAOS.#fuking wall'
540	825417416465317888	2017	b'#trump incredible ignorance an brutality.Hurrah trump,now US citizens will not have visas to Iran. WORLD WHO IS NEXT?  Wake up America!!!'
541	825414918480474112	2017	b'#ABanderas Bravo banderas.Felicidades. Estamos juntos en esta lucha. GANAREMOS. Domesticaremos a la bestia. https://t.co/fKUVOQ0rCy'
542	825391012310765569	2017	b'@realDonaldTrump now trumps art! No ban will stop the path of art. Asghar use your art to fight fear, to prove this hatred is wrong.'
543	825125035077672961	2017	b'Bravo Presidente Pe\xc3\xb1a @EPN,una victoria m\xc3\xa1s para MX y los mexicanos.Lo obligaste al silencio a dejar twiting, cosa nada f\xc3\xa1cil. #FuckingWall'
544	825123064165826560	2017	b'#trump, second round again for Mexico. Now you promised to keep silence (dificult for you) Worst now you can not twit.Bravo Pe\xc3\xb1a well done!!'
